,Locality,Region,Type,latitude,longitude,price
179,Kandivali West,Mumbai,2 BHK 699 Sq-ft Flat/Apartment for Rent in Chamunda Sudha Avenue Kandivali West,19.2099437,72.8308692,"30,000"
180,Kandivali West,Mumbai,2 BHK 999 Sq-ft Flat/Apartment for Rent in Rodium Xpoint s v road,19.207694,72.850623,"35,000"
181,Kandivali West,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in RNA Regency Park Kandivali West,19.207669,72.833345,"35,000"
182,Mahatama Gandhi Road,Mumbai,1 BHK 620 Sq-ft Flat/Apartment for Rent in Rock Avenue Mahatama Gandhi Road,19.210453,72.8306352,"23,000"
183,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.201505661010742,72.82693481445312,"11,000"
184,Kandivali West,Mumbai,1 BHK 605 Sq-ft Flat/Apartment for Rent in Kartikey Kandivali West,19.215547138151,72.818103777376,"22,000"
185,Kandivali West,Mumbai,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Ekta Terraces Kandivali West,19.2097413,72.8397125,"38,000"
186,Kandivali West,Mumbai,2 BHK 999 Sq-ft Flat/Apartment for Rent in Orchid Suburbia Kandivali West,19.2035935,72.8280028,"35,000"
187,Mahavir Nagar,Mumbai,1 BHK 550 Sq-ft Flat/Apartment for Rent in Vasant Sadhana Mahavir Nagar,19.2110232,72.8388947,"24,000"
188,Mahavir Nagar,Mumbai,1 BHK Flat 660 sqft,19.19175,72.84694,"28,000"
189,Mahavir Nagar,Mumbai,1 BHK Flat 695 sqft,19.21550750732422,72.84324645996094,"27,000"
190,Sector 2 Charkop ,Mumbai,3 BHK 1100 Sq-ft Flat/Apartment for Rent in Dhaval Sunrise Towers Charkop Sector 2,19.213054,72.818891,"40,000"
191,Mahatama Gandhi Road,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in RNA ROYALE PARK Mahatama Gandhi Road,19.20789513,72.83290576,"37,000"
192,Ekta Nagar Charkop,Mumbai,Studio Apartment 340 sqft,19.20249366760254,72.82625579833984,"10,000"
193,Kandivali West,Mumbai,1 BHK Flat 650 sqft,19.201858520507812,72.83409881591797,"25,000"
