,Locality,Region,Type,latitude,longitude,price
226,Thane West,Thane,"1 BHK 525 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"25,000"
227,Majiwada,Thane,1 BHK Flat 650 sqft,19.219122,72.9816877,"21,500"
228,Balkum Pada,Thane,1 BHK Flat 558 sqft,19.2268951664666,72.9969086867181,"14,000"
229,Thane West,Thane,2 BHK Flat 900 sqft,19.225129,72.9772647,"18,500"
230,Thane West,Thane,1 BHK Flat 500 sqft,19.225129,72.9772647,"14,000"
231,Majiwada,Thane,2 BHK Flat 1111 sqft,19.215687,72.98264,"42,000"
232,Thane West,Thane,3 BHK Flat 1337 sqft,19.209881,72.97259,"60,000"
233,Thane West,Thane,1 BHK Flat 750 sqft,19.256172,72.981713,"25,000"
234,Manpada,Thane,1 BHK Builder Floor 650 sqft,19.194488525390625,73.02283477783203,"18,500"
235,Thane West,Thane,"2 BHK 745 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"18,500"
236,Majiwada,Thane,"1 BHK 750 Sq-ft Flat/Apartment for Rent in Majiwada, Thane",19.215652,72.991208,"18,000"
237,Manpada,Thane,2 BHK Flat 800 sqft,19.2312939461523,72.978885,"28,000"
238,Thane West,Thane,Studio Apartment 275 sqft,19.225129,72.9772647,"15,000"
239,Thane West,Thane,2 BHK Flat 1077 sqft,19.203481,72.964598,"42,000"
240,Thane West,Thane,1 BHK Flat 595 sqft,19.255596,72.982265,"28,000"
241,Majiwada,Thane,2 BHK Flat 1100 sqft,19.214409,72.986968,"35,000"
242,Thane West,Thane,2 BHK Flat 755 sqft,19.2516644,72.9696653,"22,000"
243,Kolshet,Thane,"2 BHK 1110 Sq-ft Flat/Apartment for Rent in Kolshet, Thane",19.2385475,72.994773,"24,000"
244,Naupada,Thane,"2 BHK 800 Sq-ft Flat/Apartment for Rent in Naupada, Thane",19.188770294189453,72.97044372558594,"30,000"
245,Lokmanya Nagar,Thane,"2 BHK 800 Sq-ft Flat/Apartment for Rent in LOKMANYA NAGAR, Thane",19.208423,72.951505,"24,000"
246,Thane West,Thane,2 BHK Flat 890 sqft,19.225129,72.9772647,"30,000"
247,Thane West,Thane,"2 BHK 850 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.194576263427734,73.02265930175781,"30,000"
248,Bhaskar Colony,Thane,2 BHK Builder Floor 1000 sqft,19.185917,72.966403,"39,000"
249,Majiwada,Thane,"1 BHK 650 Sq-ft Flat/Apartment for Rent in Majiwada, Thane",19.194406509399414,73.02277374267578,"20,500"
250,Thane West,Thane,1 BHK Flat 545 sqft,19.255596,72.982265,"24,000"
251,Thane West,Thane,1 BHK Flat 630 sqft,19.225129,72.9772647,"18,000"
252,Majiwada,Thane,2 BHK 1090 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano L Wing Majiwada,19.209425,72.987909,"24,000"
253,Thane West,Thane,2 BHK Flat 1005 sqft,19.2231290047266,72.98728,"26,000"
254,Thane West,Thane,"1 BHK 650 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225128173828125,72.97726440429688,"10,000"
255,Kolshet Road,Thane,2 BHK Flat 550 sqft,19.233686,72.988434,"30,000"
256,Manpada,Thane,1 BHK Flat 495 sqft,19.2403074406356,72.969553,"19,000"
257,Naupada,Thane,"3 BHK 2000 Sq-ft Flat/Apartment for Rent in Naupada, Thane",19.18877,72.97044,"60,000"
258,Thane West,Thane,"2 BHK 1005 Sq-ft Flat/Apartment for Rent in Thane West, Thane",19.225129,72.9772647,"26,000"
259,Balkum Pada,Thane,1 BHK Flat 620 sqft,19.22331378,72.98849622,"19,000"
