ID,Apartment Type,Hub,Price in INR,Locality,Region,latitude,longitude
5196,1 BHK,Malad West,28000,Malad West,Mumbai,19.17906259,72.84028737
5197,1 BHK,Malad West,28000,Malad West,Mumbai,19.17948027,72.83687169
5198,1 BHK,Malad West,28000,Malad West,Mumbai,19.179798,72.8377729
5199,2 BHK,Malad West,29500,Malad West,Mumbai,19.1941552,72.8258863
5200,2 BHK,Malad West,30000,Malad West,Mumbai,19.17844819,72.81304991
5201,2 BHK,Malad West,30000,Malad West,Mumbai,19.19679921,72.83734266
5202,2 BHK,Malad West,30000,Malad West,Mumbai,19.20104978,72.81759229
5203,1 BHK,Malad West,30000,Malad West,Mumbai,19.174639,72.837531
5204,1 BHK,Malad West,30000,Malad West,Mumbai,19.1756047,72.8403559
5205,1 BHK,Malad West,30000,Malad West,Mumbai,19.1889733,72.8220064
5206,1 BHK,Malad West,30000,Malad West,Mumbai,19.1766768,72.8382847
5207,1 BHK,Malad West,30000,Malad West,Mumbai,19.17906259,72.84028737
5208,1 BHK,Malad West,30000,Malad West,Mumbai,19.17543167,72.83885087
5209,2 BHK,Malad West,30000,Malad West,Mumbai,19.1968238,72.81574163
5210,1 BHK,Malad West,30000,Malad West,Mumbai,19.1780227,72.84135491
5211,1 BHK,Malad West,30000,Malad West,Mumbai,19.18897247,72.82200623
5212,1 BHK,Malad West,30000,Malad West,Mumbai,19.17568735,72.83787556
5213,2 BHK,Malad West,30000,Malad West,Mumbai,19.20158005,72.82011414
5214,1 BHK,Malad West,30000,Malad West,Mumbai,19.17700167,72.83855167
5215,1 BHK,Malad West,30000,Malad West,Mumbai,19.17700167,72.83855167
5216,2 BHK,Malad West,30000,Malad West,Mumbai,19.1941552,72.8258863
5217,1 BHK,Malad West,30000,Malad West,Mumbai,19.17700167,72.83855167
5218,1 BHK,Malad West,30550,Malad West,Mumbai,19.17783165,72.83828735
5219,2 BHK,Malad West,31000,Malad West,Mumbai,19.1941552,72.8258863
5220,1 BHK,Malad West,31080,Malad West,Mumbai,19.1889733,72.8220064
5221,1 BHK,Malad West,32000,Malad West,Mumbai,19.17377499,72.84067573
5222,1 BHK,Malad West,32000,Malad West,Mumbai,19.18149251,72.83682146
5223,1 BHK,Malad West,32000,Malad West,Mumbai,19.19116569,72.83124341
5224,2 BHK,Malad West,32000,Malad West,Mumbai,19.1941552,72.8258863
5225,2 BHK,Malad West,32000,Malad West,Mumbai,19.1941552,72.8258863
5226,2 BHK,Malad West,33000,Malad West,Mumbai,19.1889733,72.8220064
5227,2 BHK,Malad West,33000,Malad West,Mumbai,19.1889733,72.8220064
5228,2 BHK,Malad West,33000,Malad West,Mumbai,19.19641459,72.82482197
5229,1 BHK,Malad West,33000,Malad West,Mumbai,19.1780227,72.84135491
5230,1 BHK,Malad West,33000,Malad West,Mumbai,19.186983,72.8323058
5231,1 BHK,Malad West,33000,Malad West,Mumbai,19.17611409,72.83871477
5232,1 BHK,Malad West,33000,Malad West,Mumbai,19.17428619,72.8379403
5233,1 BHK,Malad West,33000,Malad West,Mumbai,19.17428619,72.8379403
5234,2 BHK,Malad West,33000,Malad West,Mumbai,19.19111887,72.83753606
5235,2 BHK,Malad West,33000,Malad West,Mumbai,19.1889733,72.8220064
5236,1 BHK,Malad West,33100,Malad West,Mumbai,19.186983,72.8323058
5237,2 BHK,Malad West,34000,Malad West,Mumbai,19.203436,72.8210452
5238,2 BHK,Malad West,34000,Malad West,Mumbai,19.1889733,72.8220064
5239,2 BHK,Malad West,34000,Malad West,Mumbai,19.2018545,72.815272
5240,2 BHK,Malad West,34000,Malad West,Mumbai,19.180321,72.837298
5241,1 BHK,Malad West,34100,Malad West,Mumbai,19.186983,72.8323058
5242,2 BHK,Malad West,35000,Malad West,Mumbai,19.203436,72.8210452
5243,2 BHK,Malad West,35000,Malad West,Mumbai,19.2018545,72.815272
5244,1 BHK,Malad West,35000,Malad West,Mumbai,19.17700167,72.83855167
5245,2 BHK,Malad West,35000,Malad West,Mumbai,19.18897247,72.82200623
5246,2 BHK,Malad West,35000,Malad West,Mumbai,19.1889733,72.8220064
5247,2 BHK,Malad West,35000,Malad West,Mumbai,19.1889733,72.8220064
5248,2 BHK,Malad West,35000,Malad West,Mumbai,19.18897247,72.82200623
5249,2 BHK,Malad West,35000,Malad West,Mumbai,19.1795423,72.839956
5250,1 BHK,Malad West,35000,Malad West,Mumbai,19.1889733,72.8220064
5251,3 BHK,Malad West,35000,Malad West,Mumbai,19.1941552,72.8258863
5252,2 BHK,Malad West,35000,Malad West,Mumbai,19.19859695,72.8190155
5253,2 BHK,Malad West,35000,Malad West,Mumbai,19.201016,72.825331
5254,2 BHK,Malad West,35000,Malad West,Mumbai,19.19543964,72.83320632
5255,1 BHK,Malad West,35000,Malad West,Mumbai,19.186983,72.8323058
5256,2 BHK,Malad West,35000,Malad West,Mumbai,19.1889733,72.8220064
5257,2 BHK,Malad West,35000,Malad West,Mumbai,19.20183563,72.81484985
5258,1 BHK,Malad West,35000,Malad West,Mumbai,19.19326674,72.83312165
5259,2 BHK,Malad West,35000,Malad West,Mumbai,19.18897247,72.82200623
5260,1 BHK,Malad West,35050,Malad West,Mumbai,19.186983,72.8323058
5261,1 BHK,Malad West,35060,Malad West,Mumbai,19.186983,72.8323058
5262,1 BHK,Malad West,35100,Malad West,Mumbai,19.186983,72.8323058
5263,2 BHK,Malad West,36000,Malad West,Mumbai,19.1889733,72.8220064
5264,2 BHK,Malad West,36000,Malad West,Mumbai,19.19601167,72.84080157
5265,2 BHK,Malad West,36000,Malad West,Mumbai,19.1762355,72.8446209
5266,2 BHK,Malad West,36000,Malad West,Mumbai,19.2018545,72.815272
5267,2 BHK,Malad West,36000,Malad West,Mumbai,19.203436,72.8210452
5268,2 BHK,Malad West,36000,Malad West,Mumbai,19.1795423,72.839956
5269,2 BHK,Malad West,36000,Malad West,Mumbai,19.2018545,72.815272
5270,2 BHK,Malad West,36000,Malad West,Mumbai,19.1758638,72.81584667
5271,2 BHK,Malad West,37000,Malad West,Mumbai,19.18149251,72.83682146
5272,1 BHK,Malad West,37000,Malad West,Mumbai,19.186983,72.8323058
5273,2 BHK,Malad West,37000,Malad West,Mumbai,19.1889733,72.8220064
5274,2 BHK,Malad West,37000,Malad West,Mumbai,19.2018545,72.815272
5275,2 BHK,Malad West,37000,Malad West,Mumbai,19.1928485,72.83263008
5276,2 BHK,Malad West,37500,Malad West,Mumbai,19.191376,72.83740316
5277,2 BHK,Malad West,38000,Malad West,Mumbai,19.186983,72.8323058
5278,2 BHK,Malad West,38000,Malad West,Mumbai,19.17906259,72.84028737
5279,2 BHK,Malad West,38000,Malad West,Mumbai,19.293542,72.873775
5280,2 BHK,Malad West,38000,Malad West,Mumbai,19.19111887,72.83753606
5281,2 BHK,Malad West,38000,Malad West,Mumbai,19.2539136,72.8535413
5282,2 BHK,Malad West,38000,Malad West,Mumbai,19.1800056,72.8376552
5283,2 BHK,Malad West,38000,Malad West,Mumbai,19.17568735,72.83787556
5284,2 BHK,Malad West,38100,Malad West,Mumbai,19.186983,72.8323058
5285,2 BHK,Malad West,38500,Malad West,Mumbai,19.1889733,72.8220064
5286,2 BHK,Malad West,38600,Malad West,Mumbai,19.1889733,72.8220064
5287,2 BHK,Malad West,38800,Malad West,Mumbai,19.1889733,72.8220064
5288,2 BHK,Malad West,39000,Malad West,Mumbai,19.1741352,72.8386879
5289,1 BHK,Malad West,4800,Malad West,Mumbai,19.1889733,72.8220064
5290,2 BHK,Malad West,40000,Malad West,Mumbai,19.1765942,72.802918
5291,2 BHK,Malad West,40000,Malad West,Mumbai,19.1889733,72.8220064
5292,2 BHK,Malad West,40000,Malad West,Mumbai,19.1889733,72.8220064
5293,2 BHK,Malad West,40000,Malad West,Mumbai,19.1780227,72.84135491
5294,3 BHK,Malad West,40000,Malad West,Mumbai,19.2018545,72.815272
5295,2 BHK,Malad West,40000,Malad West,Mumbai,19.18897247,72.82200623
5296,2 BHK,Malad West,40000,Malad West,Mumbai,19.18897247,72.82200623
5297,2 BHK,Malad West,40000,Malad West,Mumbai,19.1889733,72.8220064
5298,2 BHK,Malad West,40000,Malad West,Mumbai,19.1780227,72.84135491
5299,2 BHK,Malad West,40000,Malad West,Mumbai,19.1941552,72.8258863
5300,2 BHK,Malad West,40000,Malad West,Mumbai,19.1941552,72.8258863
5301,2 BHK,Malad West,40000,Malad West,Mumbai,19.1780227,72.84135491
5302,2 BHK,Malad West,40000,Malad West,Mumbai,19.186983,72.8323058
5303,2 BHK,Malad West,40100,Malad West,Mumbai,19.186983,72.8323058
5304,2 BHK,Malad West,40350,Malad West,Mumbai,19.186983,72.8323058
5305,2 BHK,Malad West,41000,Malad West,Mumbai,19.1889733,72.8220064
5306,2 BHK,Malad West,41000,Malad West,Mumbai,19.17685091,72.83811809
5307,2 BHK,Malad West,41000,Malad West,Mumbai,19.1889733,72.8220064
5308,2 BHK,Malad West,41000,Malad West,Mumbai,19.1741352,72.8386879
5309,2 BHK,Malad West,42000,Malad West,Mumbai,19.18897247,72.82200623
5310,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5311,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5312,1 BHK,Malad West,42000,Malad West,Mumbai,19.18149251,72.83682146
5313,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5314,2 BHK,Malad West,42000,Malad West,Mumbai,19.181124,72.839798
5315,2 BHK,Malad West,42000,Malad West,Mumbai,19.17377499,72.84067573
5316,2 BHK,Malad West,42000,Malad West,Mumbai,19.1780227,72.84135491
5317,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5318,2 BHK,Malad West,42000,Malad West,Mumbai,19.18897247,72.82200623
5319,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5320,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5321,2 BHK,Malad West,42000,Malad West,Mumbai,19.1889733,72.8220064
5322,2 BHK,Malad West,42200,Malad West,Mumbai,19.186983,72.8323058
5323,2 BHK,Malad West,43000,Malad West,Mumbai,19.1780227,72.84135491
5324,2 BHK,Malad West,43000,Malad West,Mumbai,19.1780227,72.84135491
5325,2 BHK,Malad West,43000,Malad West,Mumbai,19.1889733,72.8220064
5326,2 BHK,Malad West,43000,Malad West,Mumbai,19.1889733,72.8220064
5327,2 BHK,Malad West,43000,Malad West,Mumbai,19.17377499,72.84067573
5328,2 BHK,Malad West,43000,Malad West,Mumbai,19.1889733,72.8220064
5329,2 BHK,Malad West,43000,Malad West,Mumbai,19.17377499,72.84067573
5330,2 BHK,Malad West,43100,Malad West,Mumbai,19.1889733,72.8220064
5331,2 BHK,Malad West,44000,Malad West,Mumbai,19.1889733,72.8220064
5332,2 BHK,Malad West,44000,Malad West,Mumbai,19.181124,72.839798
5333,2 BHK,Malad West,44000,Malad West,Mumbai,19.17431334,72.8381899
5334,2 BHK,Malad West,44000,Malad West,Mumbai,19.191376,72.83740316
5335,2 BHK,Malad West,44000,Malad West,Mumbai,19.181124,72.839798
5336,3 BHK,Malad West,44000,Malad West,Mumbai,19.1878646,72.7209606
5337,2 BHK,Malad West,44100,Malad West,Mumbai,19.186983,72.8323058
5338,3 BHK,Malad West,44850,Malad West,Mumbai,19.1889733,72.8220064
5339,2 BHK,Malad West,45000,Malad West,Mumbai,19.17377499,72.84067573
5340,2 BHK,Malad West,45000,Malad West,Mumbai,19.19285965,72.86006165
5341,2 BHK,Malad West,45000,Malad West,Mumbai,19.1862297,72.8357901
5342,2 BHK,Malad West,45000,Malad West,Mumbai,19.1791873,72.8398496
5343,1 BHK,Malad West,45000,Malad West,Mumbai,19.186983,72.8323058
5344,2 BHK,Malad West,45000,Malad West,Mumbai,19.1780227,72.84135491
5345,2 BHK,Malad West,45000,Malad West,Mumbai,19.18653862,72.83262707
5346,2 BHK,Malad West,45000,Malad West,Mumbai,19.186983,72.8323058
5347,2 BHK,Malad West,45000,Malad West,Mumbai,19.17377499,72.84067573
5348,2 BHK,Malad West,45000,Malad West,Mumbai,19.18897247,72.82200623
5349,2 BHK,Malad West,45000,Malad West,Mumbai,19.18897247,72.82200623
5350,2 BHK,Malad West,45000,Malad West,Mumbai,19.18808,72.8350307
5351,2 BHK,Malad West,45000,Malad West,Mumbai,19.18897247,72.82200623
5352,2 BHK,Malad West,45000,Malad West,Mumbai,19.192423,72.833121
5353,2 BHK,Malad West,45000,Malad West,Mumbai,19.1791873,72.8398496
5354,2 BHK,Malad West,45000,Malad West,Mumbai,19.191376,72.83740316
5355,2 BHK,Malad West,45000,Malad West,Mumbai,19.1706327,72.8338586
5356,2 BHK,Malad West,45000,Malad West,Mumbai,19.1780227,72.84135491
5357,2 BHK,Malad West,45000,Malad West,Mumbai,19.181124,72.839798
5358,2 BHK,Malad West,45000,Malad West,Mumbai,19.1780227,72.84135491
5359,2 BHK,Malad West,45000,Malad West,Mumbai,19.1889733,72.8220064
5360,2 BHK,Malad West,45100,Malad West,Mumbai,19.1889733,72.8220064
5361,2 BHK,Malad West,45200,Malad West,Mumbai,19.1889733,72.8220064
5362,2 BHK,Malad West,46000,Malad West,Mumbai,19.1889733,72.8220064
5363,2 BHK,Malad West,46100,Malad West,Mumbai,19.1889733,72.8220064
5364,2 BHK,Malad West,46200,Malad West,Mumbai,19.1889733,72.8220064
5365,3 BHK,Malad West,47000,Malad West,Mumbai,19.1889733,72.8220064
5366,2 BHK,Malad West,47000,Malad West,Mumbai,19.186983,72.8323058
5367,2 BHK,Malad West,47000,Malad West,Mumbai,19.17377499,72.84067573
5368,3 BHK,Malad West,47000,Malad West,Mumbai,19.186983,72.8323058
5369,3 BHK,Malad West,47100,Malad West,Mumbai,19.186983,72.8323058
5370,2 BHK,Malad West,48000,Malad West,Mumbai,19.178688,72.83287226
5371,2 BHK,Malad West,48000,Malad West,Mumbai,19.1792512,72.83562876
5372,3 BHK,Malad West,48000,Malad West,Mumbai,19.1791873,72.8398496
5373,3 BHK,Malad West,48000,Malad West,Mumbai,19.1889733,72.8220064
5374,2 BHK,Malad West,48000,Malad West,Mumbai,19.1792512,72.83562876
5375,2 BHK,Malad West,48000,Malad West,Mumbai,19.17686924,72.8393246
5376,2 BHK,Malad West,48000,Malad West,Mumbai,19.17686924,72.8393246
5377,2 BHK,Malad West,48000,Malad West,Mumbai,19.1889733,72.8220064
5378,2 BHK,Malad West,48000,Malad West,Mumbai,19.18653862,72.83262707
5379,2 BHK,Malad West,48000,Malad West,Mumbai,19.186983,72.8323058
5380,2 BHK,Malad West,48010,Malad West,Mumbai,19.186983,72.8323058
5381,2 BHK,Malad West,48020,Malad West,Mumbai,19.1889733,72.8220064
5382,2 BHK,Malad West,48100,Malad West,Mumbai,19.1889733,72.8220064
5383,2 BHK,Malad West,49000,Malad West,Mumbai,19.191376,72.83740316
5384,2 BHK,Malad West,49000,Malad West,Mumbai,19.17559157,72.83898478
5385,2 BHK,Malad West,49000,Malad West,Mumbai,19.191376,72.83740316
5386,1 BHK,Malad West,5000,Malad West,Mumbai,19.180856,72.838429
5387,2 BHK,Malad West,5000,Malad West,Mumbai,19.1889733,72.8220064
5388,1 BHK,Malad West,5000,Malad West,Mumbai,19.18897247,72.82200623
5389,1 BHK,Malad West,5500,Malad West,Mumbai,19.18897247,72.82200623
5390,3 BHK,Malad West,50000,Malad West,Mumbai,19.19543964,72.83320632
5391,2 BHK,Malad West,50000,Malad West,Mumbai,19.1889733,72.8220064
5392,2 BHK,Malad West,50000,Malad West,Mumbai,19.191842,72.83458123
5393,2 BHK,Malad West,50000,Malad West,Mumbai,19.1792512,72.83562876
5394,2 BHK,Malad West,50000,Malad West,Mumbai,19.191842,72.83458123
5395,3 BHK,Malad West,50000,Malad West,Mumbai,19.194356,72.830819
5396,2 BHK,Malad West,52000,Malad West,Mumbai,19.178481,72.838617
5397,2 BHK,Malad West,52000,Malad West,Mumbai,19.178481,72.838617
5398,2 BHK,Malad West,52000,Malad West,Mumbai,19.178481,72.838617
5399,2 BHK,Malad West,52000,Malad West,Mumbai,19.18653862,72.83262707
5400,2 BHK,Malad West,52000,Malad West,Mumbai,19.1706327,72.8338586
5401,2 BHK,Malad West,52000,Malad West,Mumbai,19.178481,72.838617
5402,2 BHK,Malad West,53000,Malad West,Mumbai,19.191842,72.83458123
5403,2 BHK,Malad West,53000,Malad West,Mumbai,19.178481,72.838617
5404,3 BHK,Malad West,53000,Malad West,Mumbai,19.17559157,72.83898478
5405,2 BHK,Malad West,54000,Malad West,Mumbai,19.191842,72.83458123
5406,2 BHK,Malad West,54000,Malad West,Mumbai,19.18653862,72.83262707
5407,2 BHK,Malad West,55000,Malad West,Mumbai,19.191842,72.83458123
5408,2 BHK,Malad West,55000,Malad West,Mumbai,19.18653862,72.83262707
5409,2 BHK,Malad West,55000,Malad West,Mumbai,19.17450806,72.83458096
5410,2 BHK,Malad West,55000,Malad West,Mumbai,19.18653862,72.83262707
5411,2 BHK,Malad West,55000,Malad West,Mumbai,19.18653862,72.83262707
5412,2 BHK,Malad West,55000,Malad West,Mumbai,19.19300461,72.83457947
5413,3 BHK,Malad West,59000,Malad West,Mumbai,19.17431334,72.8381899
5414,1 BHK,Malad West,6500,Malad West,Mumbai,19.1889733,72.8220064
5415,2 BHK,Malad West,60000,Malad West,Mumbai,19.17450806,72.83458096
5416,2 BHK,Malad West,60000,Malad West,Mumbai,19.1889733,72.8220064
5417,3 BHK,Malad West,60000,Malad West,Mumbai,19.1889733,72.8220064
5418,2 BHK,Malad West,60000,Malad West,Mumbai,19.17450806,72.83458096
5419,3 BHK,Malad West,60000,Malad West,Mumbai,19.17450806,72.83458096
5420,3 BHK,Malad West,62000,Malad West,Mumbai,19.17450806,72.83458096
5421,2 BHK,Malad West,62000,Malad West,Mumbai,19.17450806,72.83458096
5422,3 BHK,Malad West,62000,Malad West,Mumbai,19.17450806,72.83458096
5423,3 BHK,Malad West,63000,Malad West,Mumbai,19.179045,72.838333
5424,3 BHK,Malad West,65000,Malad West,Mumbai,19.1889733,72.8220064
5425,3 BHK,Malad West,65000,Malad West,Mumbai,19.18897247,72.82200623
5426,3 BHK,Malad West,65000,Malad West,Mumbai,19.17431334,72.8381899
5427,1 BHK,Malad West,65000,Malad West,Mumbai,19.18897247,72.82200623
5428,2 BHK,Malad West,65000,Malad West,Mumbai,19.191842,72.83458123
5429,3 BHK,Malad West,65000,Malad West,Mumbai,19.18653862,72.83262707
5430,3 BHK,Malad West,65000,Malad West,Mumbai,19.17450806,72.83458096
5431,3 BHK,Malad West,65000,Malad West,Mumbai,19.178688,72.83287226
5432,3 BHK,Malad West,68000,Malad West,Mumbai,19.17450806,72.83458096
5433,3 BHK,Malad West,69000,Malad West,Mumbai,19.178688,72.83287226
5434,1 BHK,Malad West,7000,Malad West,Mumbai,19.18897247,72.82200623
5435,1 BHK,Malad West,7000,Malad West,Mumbai,19.191842,72.83458123
5436,3 BHK,Malad West,70000,Malad West,Mumbai,19.1923299,72.8332211
5437,3 BHK,Malad West,70000,Malad West,Mumbai,19.178688,72.83287226
5438,3 BHK,Malad West,74000,Malad West,Mumbai,19.191842,72.83458123
5439,3 BHK,Malad West,75000,Malad West,Mumbai,19.191842,72.83458123
5440,2 BHK,Malad West,8750,Malad West,Mumbai,19.1930639,72.8238052
5441,2 BHK,Malad West,80000,Malad West,Mumbai,19.18149251,72.83682146
5442,3 BHK,Malad West,80000,Malad West,Mumbai,19.191842,72.83458123
5443,3 BHK,Malad West,85000,Malad West,Mumbai,19.191842,72.83458123
5444,3 BHK,Malad West,85000,Malad West,Mumbai,19.191842,72.83458123
5445,4 BHK,Malad West,85000,Malad West,Mumbai,19.191842,72.83458123
5446,2 BHK,Malad West,9000,Malad West,Mumbai,19.17948027,72.83687169
5447,Studio,Malad West,9000,Malad West,Mumbai,19.20357513,72.82029724
5448,1 BHK,Malad West,9000,Malad West,Mumbai,19.20092011,72.82576752
5449,2 BHK,Malad West,9500,Malad West,Mumbai,19.1889733,72.8220064
5450,3 BHK,Malad West,90000,Malad West,Mumbai,19.17450806,72.83458096
5451,3 BHK,Malad West,90000,Malad West,Mumbai,19.17450806,72.83458096
5452,Studio,Malad West,15000,Malvani,Mumbai,19.17939758,72.86123657
5453,1 BHK,Malad West,26000,Malvani,Mumbai,19.22322273,72.83370972
5454,1 BHK,Malad West,4000,Malvani,Mumbai,19.1795578,72.81895447
5455,Studio,Malad West,6000,Malvani,Mumbai,19.18546,72.82067
5456,1 BHK,Malad West,9000,Malvani,Mumbai,19.20009613,72.81102753
5457,Studio,Malad West,17000,Mindspace,Mumbai,19.17611409,72.83871477
5458,Studio,Malad West,19150,Mindspace,Mumbai,19.186983,72.8323058
5459,1 BHK,Malad West,26000,Mindspace,Mumbai,19.18032074,72.83729553
5460,1 BHK,Malad West,27000,Mindspace,Mumbai,19.17658806,72.83759308
5461,1 BHK,Malad West,28000,Mindspace,Mumbai,19.1765984,72.8373954
5462,1 BHK,Malad West,30000,Mindspace,Mumbai,19.17377499,72.84067573
5463,1 BHK,Malad West,31000,Mindspace,Mumbai,19.180321,72.837298
5464,1 BHK,Malad West,32000,Mindspace,Mumbai,19.18345,72.83243
5465,2 BHK,Malad West,35000,Mindspace,Mumbai,19.180321,72.837298
5466,2 BHK,Malad West,40000,Mindspace,Mumbai,19.17431334,72.8381899
5467,2 BHK,Malad West,40000,Mindspace,Mumbai,19.18345,72.83243
5468,2 BHK,Malad West,41000,Mindspace,Mumbai,19.18345,72.83243
5469,2 BHK,Malad West,41000,Mindspace,Mumbai,19.18345,72.83243
5470,2 BHK,Malad West,42000,Mindspace,Mumbai,19.18345,72.83243
5471,2 BHK,Malad West,43000,Mindspace,Mumbai,19.18653862,72.83262707
5472,2 BHK,Malad West,43000,Mindspace,Mumbai,19.18653862,72.83262707
5473,2 BHK,Malad West,45000,Mindspace,Mumbai,19.18653862,72.83262707
5474,2 BHK,Malad West,45000,Mindspace,Mumbai,19.1785784,72.83287157
5475,2 BHK,Malad West,45000,Mindspace,Mumbai,19.178688,72.83287226
5476,2 BHK,Malad West,46000,Mindspace,Mumbai,19.18653862,72.83262707
5477,2 BHK,Malad West,47000,Mindspace,Mumbai,19.18345,72.83243
5478,2 BHK,Malad West,47000,Mindspace,Mumbai,19.18653862,72.83262707
5479,2 BHK,Malad West,47000,Mindspace,Mumbai,19.1706327,72.8338586
5480,2 BHK,Malad West,48000,Mindspace,Mumbai,19.18345,72.83243
5481,2 BHK,Malad West,48000,Mindspace,Mumbai,19.1785784,72.83287157
5482,2 BHK,Malad West,48000,Mindspace,Mumbai,19.1792512,72.83562876
5483,2 BHK,Malad West,50000,Mindspace,Mumbai,19.18345,72.83243
5484,2 BHK,Malad West,50000,Mindspace,Mumbai,19.17670634,72.83332697
5485,2 BHK,Malad West,50000,Mindspace,Mumbai,19.183452,72.832431
5486,2 BHK,Malad West,50000,Mindspace,Mumbai,19.178688,72.83287226
5487,2 BHK,Malad West,50000,Mindspace,Mumbai,19.17670634,72.83332697
5488,3 BHK,Malad West,50000,Mindspace,Mumbai,19.18345,72.83243
5489,2 BHK,Malad West,54000,Mindspace,Mumbai,19.17450806,72.83458096
5490,3 BHK,Malad West,55000,Mindspace,Mumbai,19.18653862,72.83262707
5491,3 BHK,Malad West,55000,Mindspace,Mumbai,19.18653862,72.83262707
5492,2 BHK,Malad West,55000,Mindspace,Mumbai,19.17450806,72.83458096
5493,3 BHK,Malad West,60000,Mindspace,Mumbai,19.17450806,72.83458096
5494,3 BHK,Malad West,60000,Mindspace,Mumbai,19.17450806,72.83458096
5495,3 BHK,Malad West,60000,Mindspace,Mumbai,19.17450806,72.83458096
5496,2 BHK,Malad West,65000,Mindspace,Mumbai,19.17450806,72.83458096
5497,3 BHK,Malad West,65000,Mindspace,Mumbai,19.17450806,72.83458096
5498,3 BHK,Malad West,65000,Mindspace,Mumbai,19.17450806,72.83458096
5499,3 BHK,Malad West,70000,Mindspace,Mumbai,19.183452,72.832431
5500,3 BHK,Malad West,70000,Mindspace,Mumbai,19.183452,72.832431
5501,3 BHK,Malad West,75000,Mindspace,Mumbai,19.183452,72.832431
5502,2 BHK,Malad West,35000,Nadiyawala Colony 1,Mumbai,19.18107,72.84553
5503,1 BHK,Malad West,26000,Nadiyawala Colony 2,Mumbai,19.179903,72.845384
5504,1 BHK,Malad West,20000,Orlem,Mumbai,19.19576,72.83778
5505,2 BHK,Malad West,30000,Orlem,Mumbai,19.19576,72.83778
5506,2 BHK,Malad West,32000,Orlem,Mumbai,19.1930639,72.8238052
5507,2 BHK,Malad West,35000,Orlem,Mumbai,19.19576,72.83778
5508,2 BHK,Malad West,36000,Orlem,Mumbai,19.19576,72.83778
5509,2 BHK,Malad West,40000,Orlem,Mumbai,19.19405937,72.83774567
5510,2 BHK,Malad West,44000,Orlem,Mumbai,19.19478035,72.83972168
