,Locality,Region,Type,latitude,longitude,price
383,Thakur Village,Mumbai,2 BHK 860 Sq-ft Flat/Apartment for Rent in Bhoomi Valley Thakur Village,19.2069605,72.879858,"26,000"
384,Lokhandwala Twp,Mumbai,2 BHK 1230 Sq-ft Flat/Apartment for Rent in Octa Crest Lokhandwala Twp,19.1960762,72.8718424,"36,000"
385,Lokhandwala Twp,Mumbai,2 BHK Flat 865 sqft,19.196012496948242,72.8685531616211,"24,000"
386,Thakur Village,Mumbai,3 BHK Flat 1300 sqft,19.211957931518555,72.87327575683594,"40,000"
387,Akurli Nagar,Mumbai,2 BHK 990 Sq-ft Flat/Apartment for Rent in Acme Oasis Akurli Nagar,19.200165,72.868551,"27,000"
388,Thakur Village,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"42,000"
389,Thakur Village,Mumbai,2 BHK Flat 780 sqft,19.211166381835938,72.87454986572266,"35,000"
390,Thakur Complex,Mumbai,1 BHK Flat 400 sqft,19.2106876373291,72.86221313476562,"14,200"
391,Thakur Complex,Mumbai,Studio Apartment 410 sqft,19.212251663208008,72.86182403564453,"14,000"
392,Thakur Complex,Mumbai,1 BHK 1650 Sq-ft Flat/Apartment for Rent in Benzer Tower Thakur Complex,19.2151113738065,72.8630036219008,"42,000"
393,Thakur Village,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Alpine Thakur Village,19.205736,72.872531,"43,000"
394,Lokhandwala Twp,Mumbai,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Spring Grove centrium mall,19.19721,72.86913,"35,000"
395,Samata Nagar - Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Evershine Tower Samata Nagar,19.210844,72.875677,"55,000"
396,Kandivali East,Mumbai,2 BHK Flat 900 sqft,19.205001831054688,72.86927032470703,"36,000"
397,Kandivali East,Mumbai,3 BHK 1464 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"48,000"
398,Kandivali East,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"30,000"
399,Thakur Village,Mumbai,3 BHK 1650 Sq-ft Flat/Apartment for Rent in Alpine Thakur Village,19.205736,72.872531,"50,000"
400,Kandivali East,Mumbai,1 BHK 365 Sq-ft Flat/Apartment for Rent in Spring Leaf Kandivali East,19.0724961,72.8343615,"18,500"
401,Kandivali East,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Sapphire Height Kandivali East,19.1961071355001,72.8786953694794,"37,000"
402,Thakur Village,Mumbai,3 BHK 1325 Sq-ft Flat/Apartment for Rent in Challenger Tower Thakur Village,19.2087168952409,72.8702275275391,"47,000"
403,Thakur Village,Mumbai,2 BHK 960 Sq-ft Flat/Apartment for Rent in Kanakia Challengers Thakur Village,19.20875128,72.87098633,"38,000"
404,Thakur Village,Mumbai,2 BHK 890 Sq-ft Flat/Apartment for Rent in Bhoomi Valley Thakur Village,19.2069605,72.879858,"26,000"
405,Thakur Village,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Evershine Tower Thakur Village,19.210844,72.875677,"33,000"
406,Kandivali East,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Gokul Gagan Kandivali East,19.211561,72.870608,"26,000"
407,Kandivali East,Mumbai,1 BHK 565 Sq-ft Flat/Apartment for Rent in Dattani Park Kandivali East,19.2116046,72.8682509,"20,000"
408,Thakur Complex,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Mit Niketan Thakur Complex,19.2132597310062,72.8620685314757,"33,000"
409,Kandivali East,Mumbai,2 BHK 990 Sq-ft Flat/Apartment for Rent in Kanakia Sanskruti Kandivali East,19.214033,72.8627501,"27,000"
410,Thakur Village,Mumbai,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Gundecha Trillium Thakur Village,19.21458019,72.87133267,"46,000"
411,Lokhandwala Twp,Mumbai,1 BHK 400 Sq-ft Flat/Apartment for Rent in Lokhandwala Spring Leaf Lokhandwala Twp,19.1976286684694,72.8737853266511,"18,000"
412,Thakur Complex,Mumbai,2 BHK Flat 615 sqft,19.20999526977539,72.86675262451172,"25,000"
413,Kandivali East,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Poonam Complex Kandivali East,19.2152120448594,72.8643351159347,"34,000"
414,Thakur Village,Mumbai,3 BHK 1830 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Thakur Village,19.2062083,72.872531,"55,000"
415,Thakur Village,Mumbai,2 BHK 980 Sq-ft Flat/Apartment for Rent in Viceroy Court Thakur Village,19.2131769,72.8716513,"35,000"
416,Thakur Complex,Mumbai,1 BHK Flat 600 sqft,19.2099947,72.8667508,"20,000"
417,Thakur Complex,Mumbai,1 BHK 575 Sq-ft Flat/Apartment for Rent in Gokul Accord Thakur Complex,19.209782,72.863773,"23,000"
418,Thakur Village,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Gundecha Valley of Flowers Thakur Village,19.2142355,72.8761514,"28,000"
419,Thakur Complex,Mumbai,1 BHK 400 Sq-ft Flat/Apartment for Rent in Thakur Complex Thakur Complex,19.20897,72.863963,"14,000"
420,Thakur Complex,Mumbai,2 BHK 860 Sq-ft Flat/Apartment for Rent in Kanakia Sanskruti Thakur Complex,19.214033,72.8627501,"30,000"
421,Kandivali East,Mumbai,2 BHK 980 Sq-ft Flat/Apartment for Rent in Vishnu Shivam Tower Kandivali East,19.212281,72.8695549,"38,000"
422,Thakur Village,Mumbai,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Challenger Tower Thakur Village,19.2087168952409,72.8702275275391,"33,500"
423,Thakur Village,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Gundecha Trillum Thakur Village,19.215064,72.870086,"39,000"
424,Kandivali East,Mumbai,2 BHK 1040 Sq-ft Flat/Apartment for Rent in Acme Oasis Akurli road,19.200165,72.868551,"28,000"
425,Thakur Village,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Challenger Tower Thakur Village,19.2087168952409,72.8702275275391,"39,500"
426,Thakur Village,Mumbai,2 BHK 860 Sq-ft Flat/Apartment for Rent in Raheja Reflection Thakur Village,19.2140362,72.8699486,"35,000"
427,Kandivali East,Mumbai,1 BHK 595 Sq-ft Flat/Apartment for Rent in Dheeraj Upvan I Kandivali East,19.2185762030461,72.8708065185793,"22,000"
428,Kandivali East,Mumbai,1 BHK 580 Sq-ft Flat/Apartment for Rent in Sarla Avenue Kandivali East,19.20534716,72.84993868,"29,000"
429,Thakur Village,Mumbai,1 BHK 570 Sq-ft Flat/Apartment for Rent in RNA NG Suncity Thakur Village,19.208312,72.878537,"18,000"
430,Thakur Complex,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Kanakia Sanskruti Thakur Complex,19.214033,72.8627501,"29,500"
431,Thakur Village,Mumbai,2 BHK 780 Sq-ft Flat/Apartment for Rent in Sarova The Experien City Thakur Village,19.2049535,72.870612,"23,000"
432,Thakur Village,Mumbai,1 BHK 850 Sq-ft Flat/Apartment for Rent in Evershine Millenium Paradise Thakur Village,19.210841,72.8755987441594,"24,500"
433,Kandivali East,Mumbai,1 BHK 350 Sq-ft Flat/Apartment for Rent in Gokul Vihar Near Ryan International High S,19.2097091,72.8614301,"12,500"
434,Lokhandwala Twp,Mumbai,3 BHK 1935 Sq-ft Flat/Apartment for Rent in Whispering Palms Xxclusives Lokhandwala Twp,19.1986949,72.8724153,"45,000"
435,Thakur Complex,Mumbai,3 BHK 1500 Sq-ft Flat/Apartment for Rent in Vasant Pride Thakur Complex,19.21041064,72.86360069,"50,000"
436,Thakur Complex,Mumbai,1 BHK 565 Sq-ft Flat/Apartment for Rent in Kanakia Park Thakur Complex,19.2077156,72.8652555,"18,000"
437,Kandivali East,Mumbai,3 BHK 1422 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"38,000"
438,Kandivali East,Mumbai,3 BHK 1495 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"44,000"
439,Lokhandwala Twp,Mumbai,2 BHK Flat 770 sqft,19.196653366088867,72.87577819824219,"26,000"
440,Thakur Complex,Mumbai,1 BHK Flat 575 sqft,19.21006965637207,72.866943359375,"21,300"
441,Thakur Complex,Mumbai,1 BHK Flat 702 sqft,19.210710525512695,72.8613510131836,"18,000"
442,Akurli Nagar,Mumbai,3 BHK 1235 Sq-ft Flat/Apartment for Rent in Kalpataru Towers Akurli Nagar,19.2033323,72.857001,"48,000"
443,Thakur Village,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Bhoomi Valley Thakur Village,19.2069605,72.879858,"25,000"
444,Thakur Village,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Gokul Gagan Thakur Village,19.211561,72.870608,"33,000"
445,Lokhandwala Twp,Mumbai,3 BHK Flat 1255 sqft,19.196533203125,72.87721252441406,"36,000"
446,Thakur Village,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"45,000"
447,Thakur Complex,Mumbai,1 BHK Flat 580 sqft,19.21375274658203,72.86282348632812,"23,000"
448,Asha Nagar - Kandivali East,Mumbai,2 BHK Flat 850 sqft,19.213991165161133,72.86289978027344,"28,500"
449,Thakur Complex,Mumbai,2 BHK Flat 900 sqft,19.212127685546875,72.86148071289062,"32,000"
450,Kandivali East,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Sapphire Heights Kandivali East,19.1965127,72.8776366,"35,500"
451,Samata Nagar - Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Evershine Tower Samata Nagar,19.210844,72.875677,"55,500"
452,Thakur Complex,Mumbai,1 BHK Flat 600 sqft,19.213287353515625,72.86450958251953,"19,500"
453,Kandivali East,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Octa Crest Kandivali East,19.1960762,72.8718424,"32,000"
454,Kandivali East,Mumbai,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"30,000"
455,Thakur Village,Mumbai,3 BHK 1289 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Thakur Village,19.2062083,72.872531,"53,000"
456,Lokhandwala Twp,Mumbai,2 BHK 800 Sq-ft Flat/Apartment for Rent in Green Hills Lokhandwala Twp,19.1956621,72.8748253,"29,000"
457,Kandivali East,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"30,000"
458,Thakur Village,Mumbai,2 BHK 920 Sq-ft Flat/Apartment for Rent in Viceroy Court Thakur Village,19.2131769,72.8716513,"39,000"
459,Kandivali East,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Valley Of Flowers Kandivali East,19.2134385,72.8747536,"40,000"
460,Thakur Village,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Gundecha Valley of Flowers Thakur Village,19.2142355,72.8761514,"34,000"
461,Kandivali East,Mumbai,3 BHK 1320 Sq-ft Flat/Apartment for Rent in Evershine Crown Kandivali East,19.214379,72.87259,"40,000"
462,Kandivali East,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Evershine Millenium Paradise Kandivali East,19.210841,72.8755987441594,"42,000"
463,Thakur Complex,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Shraddha Tower Thakur Complex,19.2121686,72.86310623,"26,000"
464,Thakur Complex,Mumbai,2 BHK 990 Sq-ft Flat/Apartment for Rent in Tirupati Tower Thakur Complex,19.2059640954654,72.8648190403833,"30,000"
465,Thakur Village,Mumbai,2 BHK 1160 Sq-ft Flat/Apartment for Rent in Viceroy Court Thakur Village,19.2131769,72.8716513,"35,000"
466,Lokhandwala Twp,Mumbai,3 BHK 1245 Sq-ft Flat/Apartment for Rent in Acme Oasis Lokhandwala Twp,19.200165,72.868551,"34,000"
467,Thakur Complex,Mumbai,2 BHK Flat 725 sqft,19.20999526977539,72.86675262451172,"26,000"
468,Kandivali East,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Shivalik Tower Kandivali East,19.2143593,72.8635757,"43,000"
469,Thakur Village,Mumbai,1 BHK 610 Sq-ft Flat/Apartment for Rent in Gundecha Thakur Village,19.21102,72.87172,"24,000"
470,Thakur Village,Mumbai,2 BHK 795 Sq-ft Flat/Apartment for Rent in Gundecha Valley of Flowers Thakur Village,19.2142355,72.8761514,"29,000"
471,Thakur Complex,Mumbai,1 BHK 565 Sq-ft Flat/Apartment for Rent in Thakur Complex Thakur Complex,19.20897,72.863963,"18,500"
472,Thakur Village,Mumbai,1 BHK 610 Sq-ft Flat/Apartment for Rent in Gayatri Satsang Thakur Village,19.21206047,72.87088096,"22,000"
473,Thakur Complex,Mumbai,2 BHK 925 Sq-ft Flat/Apartment for Rent in Thakur Complex Thakur Complex,19.20897,72.863963,"32,600"
474,Thakur Village,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"40,000"
475,Kandivali East,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Vasant Sagar Kandivali East,19.208746,72.873196,"34,000"
476,Thakur Village,Mumbai,3 BHK 1352 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"42,500"
477,Thakur Village,Mumbai,3 BHK 1300 Sq-ft Flat/Apartment for Rent in Raheja Serenity Thakur Village,19.2153621,72.8754248,"40,000"
478,Kandivali East,Mumbai,2 BHK 1040 Sq-ft Flat/Apartment for Rent in Acme Oasis Akurli road,19.200165,72.868551,"29,000"
479,Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Thakur Village,19.2062083,72.872531,"56,000"
480,Kandivali East,Mumbai,2 BHK 900 Sq-ft Flat/Apartment for Rent in Gokul Garden Kandivali East,19.2110349093203,72.8623646039943,"28,000"
481,Thakur Village,Mumbai,3 BHK 1325 Sq-ft Flat/Apartment for Rent in Kanakia Challengers Thakur Village,19.20875128,72.87098633,"45,000"
482,Thakur Village,Mumbai,1 BHK 630 Sq-ft Flat/Apartment for Rent in Gundecha Sunflower Thakur Village,19.21102,72.87172,"25,000"
483,Kandivali East,Mumbai,1 BHK 590 Sq-ft Flat/Apartment for Rent in Dheeraj Upvan siddharthnagar,19.2203515,72.8692392,"18,500"
484,Thakur Complex,Mumbai,2 BHK Flat 1000 sqft,19.2099947,72.8667508,"37,000"
485,Kandivali East,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Orchid Tower Kandivali East,19.212571,72.8735217,"45,000"
486,Thakur Complex,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Gayatri Darshan Thakur Complex,19.2060972,72.8645006,"30,000"
487,Kandivali East,Mumbai,1 BHK 585 Sq-ft Flat/Apartment for Rent in Kanakia Park Kandivali East,19.2077156,72.8652555,"18,500"
488,Lokhandwala Twp,Mumbai,2 BHK Flat 1201 sqft,19.197503,72.8726781,"25,000"
489,Thakur Village,Mumbai,2 BHK 1300 Sq-ft Flat/Apartment for Rent in Gokul Gagan Thakur Village,19.211561,72.870608,"30,000"
490,Kandivali East,Mumbai,3 BHK 1289 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"35,000"
491,Kandivali East,Mumbai,3 BHK 1830 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"48,000"
492,Lokhandwala Twp,Mumbai,1 BHK Flat 540 sqft,19.198026657104492,72.87741088867188,"18,000"
493,Thakur Complex,Mumbai,2 BHK Flat 950 sqft,19.214336395263672,72.86122131347656,"28,500"
494,Ashok Nagar - Akurli Nagar,Mumbai,3 BHK 1378 Sq-ft Flat/Apartment for Rent in Kalpataru Gardens II Ashok Nagar Western Mumbai,19.19823,72.85767,"45,000"
495,Ashok Nagar - Akurli Nagar,Mumbai,1 BHK 360 Sq-ft Flat/Apartment for Rent in Morarji Mill Mhada Ashok Nagar Western Mumbai,19.1830298,72.838506,"13,000"
496,Lokhandwala Twp,Mumbai,2 BHK Flat 1080 sqft,19.195541381835938,72.87158966064453,"34,000"
497,Thakur Village,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"42,000"
498,Thakur Village,Mumbai,1 BHK Flat 570 sqft,19.21102,72.87172,"24,000"
499,Thakur Complex,Mumbai,1 BHK Flat 620 sqft,19.208969116210938,72.86396026611328,"21,000"
500,Kandivali East,Mumbai,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Sapphire Heights lokhandwala circle,19.1965127,72.8776366,"39,000"
501,Samata Nagar - Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Evershine Tower Samata Nagar,19.210844,72.875677,"55,000"
502,Thakur Complex,Mumbai,2 BHK Flat 870 sqft,19.21246337890625,72.86149597167969,"31,000"
503,Kandivali East,Mumbai,3 BHK 1464 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"48,000"
504,Kandivali East,Mumbai,3 BHK 1423 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"35,000"
505,Thakur Village,Mumbai,3 BHK 1450 Sq-ft Flat/Apartment for Rent in Gundecha Premiere Thakur Village,19.2149731,72.8759196,"55,000"
506,Kandivali East,Mumbai,2 BHK 650 Sq-ft Flat/Apartment for Rent in Green Meadows Bluilding 2 Chs Ltd Kandivali East,19.1973496,72.8710569,"26,000"
507,Lokhandwala Twp,Mumbai,3 BHK 1350 Sq-ft Flat/Apartment for Rent in Orchid Tower Lokhandwala Twp,19.212571,72.8735217,"40,000"
508,Thakur Village,Mumbai,2 BHK 870 Sq-ft Flat/Apartment for Rent in Evershine Millenium Paradise Thakur Village,19.210841,72.8755987441594,"36,000"
509,Thakur Village,Mumbai,1 BHK 575 Sq-ft Flat/Apartment for Rent in RNA NG Suncity Thakur Village,19.208312,72.878537,"20,000"
510,Thakur Village,Mumbai,3 BHK 1000 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"43,000"
511,Kandivali East,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Dheeraj Enclave Kandivali East,19.21577,72.868507,"31,000"
512,Kandivali East,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Challenger Tower Kandivali East,19.2087168952409,72.8702275275391,"38,000"
513,Lokhandwala Twp,Mumbai,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Lokhandwala Spring Grove Lokhandwala Twp,19.1968027,72.8690019,"35,000"
514,Kandivali East,Mumbai,1 BHK 660 Sq-ft Flat/Apartment for Rent in Aurigae Residency Kandivali East,9.20913827907246,72.8603481574154,"25,000"
515,Thakur Village,Mumbai,2 BHK 1205 Sq-ft Flat/Apartment for Rent in Vishnu Shivam Tower Thakur Village,19.212281,72.8695549,"40,000"
516,Lokhandwala Twp,Mumbai,2 BHK 962 Sq-ft Flat/Apartment for Rent in Acme Oasis Lokhandwala Twp,19.200165,72.868551,"28,000"
517,Kandivali East,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Evershine Crown Kandivali East,19.214379,72.87259,"44,000"
518,Thakur Village,Mumbai,2 BHK 1400 Sq-ft Flat/Apartment for Rent in Gundecha Trillium Thakur Village,19.21458019,72.87133267,"40,000"
519,Thakur Complex,Mumbai,1 BHK 688 Sq-ft Flat/Apartment for Rent in Gokul Tower Thakur Complex,19.2086034,72.8585158,"22,500"
520,Thakur Complex,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Thakur Complex Thakur Complex,19.20897,72.863963,"25,000"
521,Thakur Village,Mumbai,2 BHK 985 Sq-ft Flat/Apartment for Rent in Evershine Tower Thakur Village,19.210844,72.875677,"30,000"
522,Thakur Complex,Mumbai,1 BHK 350 Sq-ft Flat/Apartment for Rent in Thakur Complex Thakur Complex,19.20897,72.863963,"12,500"
523,Thakur Complex,Mumbai,2 BHK 565 Sq-ft Flat/Apartment for Rent in Kanakia Sanskruti Thakur Complex,19.214033,72.8627501,"26,500"
524,Kandivali East,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Viceroy Court Kandivali East,19.2131769,72.8716513,"38,000"
525,Thakur Village,Mumbai,3 BHK 1310 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"42,500"
526,Kandivali East,Mumbai,2 BHK 1040 Sq-ft Flat/Apartment for Rent in Acme Oasis Akurli road,19.200165,72.868551,"30,000"
527,Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Thakur Village,19.2062083,72.872531,"56,000"
528,Thakur Complex,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Mit Niketan Thakur Complex,19.2132597310062,72.8620685314757,"33,000"
529,Kandivali East,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"29,000"
530,Thakur Village,Mumbai,3 BHK 1340 Sq-ft Flat/Apartment for Rent in Gundecha Sunflower Thakur Village,19.21102,72.87172,"47,000"
531,Thakur Village,Mumbai,2 BHK 850 Sq-ft Flat/Apartment for Rent in Evershine Millenium Paradise Thakur Village,19.210841,72.8755987441594,"32,000"
532,Thakur Village,Mumbai,3 BHK 1250 Sq-ft Flat/Apartment for Rent in Evershine Crown Thakur Village,19.214379,72.87259,"42,000"
533,Thakur Complex,Mumbai,2 BHK 860 Sq-ft Flat/Apartment for Rent in Kanakia Sanskruti Thakur Complex,19.214033,72.8627501,"30,000"
534,Thakur Complex,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Veena Saaz Thakur Complex,19.2100762,72.8650676,"33,000"
535,Kandivali East,Mumbai,1 BHK 380 Sq-ft Flat/Apartment for Rent in Gokul Garden Kandivali East,19.2110349093203,72.8623646039943,"12,500"
536,Lokhandwala Twp,Mumbai,2 BHK Flat 800 sqft,19.19750213623047,72.8726806640625,"25,000"
537,Thakur Village,Mumbai,2 BHK 1300 Sq-ft Flat/Apartment for Rent in Vishnu Shivam Tower Thakur Village,19.212281,72.8695549,"38,000"
538,Kandivali East,Mumbai,3 BHK 1422 Sq-ft Flat/Apartment for Rent in Acme Oasis Kandivali East,19.200165,72.868551,"38,000"
539,Kandivali East,Mumbai,3 BHK 1495 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"44,000"
540,Lokhandwala Twp,Mumbai,1 BHK Flat 365 sqft,19.19563865661621,72.86992645263672,"19,000"
541,Kandivali East,Mumbai,2 BHK 950 Sq-ft Flat/Apartment for Rent in Gundecha Valley of Flowers Kandivali East,19.2142355,72.8761514,"27,000"
542,Thakur Complex,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Vasant Pride Thakur Complex,19.21041064,72.86360069,"40,000"
543,Thakur Complex,Mumbai,1 BHK 660 Sq-ft Flat/Apartment for Rent in Poonam Complex Thakur Complex,19.2152120448594,72.8643351159347,"22,000"
544,Lokhandwala Twp,Mumbai,2 BHK Flat 1005 sqft,19.196773529052734,72.870849609375,"30,000"
545,Thakur Village,Mumbai,2 BHK Flat 775 sqft,19.215770721435547,72.8683853149414,"30,000"
546,Kandivali East,Mumbai,2 BHK 1400 Sq-ft Flat/Apartment for Rent in Sapphire Heights lokhandwala ircle,19.1965127,72.8776366,"38,000"
547,Samata Nagar - Thakur Village,Mumbai,3 BHK 1600 Sq-ft Flat/Apartment for Rent in Evershine Tower Samata Nagar,19.210844,72.875677,"56,000"
548,Dattani Park,Mumbai,1 BHK Flat 575 sqft,19.2120346,72.8703755,"24,000"
549,Kandivali East,Mumbai,3 BHK 1464 Sq-ft Flat/Apartment for Rent in Alpine Shapoorji Pallonji Kandivali East,19.2062083,72.872531,"48,000"
