,Locality,Region,Type,latitude,longitude,price
173,Balkum Pada,Thane,1 BHK 600 Sq-ft Flat/Apartment for Rent in NG Regency Balkum village,19.2268951664666,72.9969086867181,"11,000"
174,Majiwada,Thane,2 BHK Flat 1200 sqft,19.216171264648438,72.97229766845703,"28,000"
175,Majiwada,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Lodha luxuria By Lodha Group,19.215186,72.987193,"32,000"
176,Majiwada,Thane,2 BHK 1075 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"27,000"
177,Majiwada,Thane,3 BHK 1400 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"32,000"
178,Majiwada,Thane,2 BHK 950 Sq-ft Flat/Apartment for Rent in Acura Balkum Pada - Majiwada,19.2106657,72.9879907,"23,000"
179,Majiwada,Thane,3 BHK Flat 2000 sqft,19.21337890625,72.98440551757812,"42,000"
180,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"30,000"
181,Majiwada,Thane,1 BHK 665 Sq-ft Flat/Apartment for Rent in Rustomjee Atelier Majiwada,19.20968,72.986654,"21,000"
182,Balkum Pada,Thane,2 BHK 1200 Sq-ft Flat/Apartment for Rent in Lodha Casa Royale Balkum village,19.21753,72.991134,"25,000"
183,Majiwada,Thane,2 BHK 1209 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Majiwada,19.206731,72.98791,"28,500"
184,Majiwada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Sheth Avalon Majiwada,19.2086072933165,72.9735877101495,"35,000"
185,Majiwada,Thane,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"30,000"
186,Majiwada,Thane,2 BHK 1050 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"34,000"
187,Majiwada,Thane,2 BHK 1020 Sq-ft Flat/Apartment for Rent in Sheth Avalon Majiwada,19.2086072933165,72.9735877101495,"30,000"
188,Balkum Pada,Thane,1 BHK Flat 550 sqft,19.223350524902344,72.994873046875,"16,500"
189,Majiwada,Thane,2 BHK 1210 Sq-ft Flat/Apartment for Rent in Rustomjee Aurelia Majiwada,19.207397,72.988236,"24,000"
190,Majiwada,Thane,3 BHK 1700 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"48,000"
191,Majiwada,Thane,3 BHK 1566 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"45,000"
192,Majiwada,Thane,3 BHK 1420 Sq-ft Flat/Apartment for Rent in Vasant Lawns Majiwada Junction,19.212072,72.9752984,"45,000"
193,Majiwada,Thane,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Vikas complex Majiwada,19.2073161,72.977245,"25,000"
194,Majiwada,Thane,2 BHK 1075 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"45,000"
195,Balkum Pada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Rustomjee Azziano Balkum village,19.206731,72.98791,"26,000"
196,Majiwada,Thane,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"28,000"
197,Majiwada,Thane,3 BHK 1620 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Majiwada,19.214872,72.987236,"41,000"
198,Majiwada,Thane,2 BHK 687 Sq-ft Flat/Apartment for Rent in Rustomjee Aurelia majiwada Thane west,19.207397,72.988236,"24,000"
199,Majiwada,Thane,2 BHK 1135 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"27,500"
200,Majiwada,Thane,1 BHK 650 Sq-ft Flat/Apartment for Rent in Lodha Paradise Majiwada,19.2128973,72.9832952,"19,000"
201,Majiwada,Thane,2 BHK 920 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Majiwada,19.208801,72.987206,"30,000"
202,Majiwada,Thane,2 BHK 1250 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Priva Balkum Pada - Majiwada,19.214872,72.987236,"30,500"
203,Majiwada,Thane,3 BHK 1855 Sq-ft Flat/Apartment for Rent in Lodha Luxuria Majiwada,19.215186,72.987193,"42,000"
204,Majiwada,Thane,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Rustomjee Urbania Balkum Pada - Majiwada,19.208801,72.987206,"24,000"
