,Locality,Region,Type,latitude,longitude,price
184,Andheri West,Mumbai,3 BHK 2400 Sq-ft Flat/Apartment for Rent in Hiranandani Apartment Andheri West,19.1297376,72.8291555,1.8 Lac
185,Andheri West,Mumbai,2 BHK 750 Sq-ft Flat/Apartment for Rent in Green Ville Andheri West,19.1411606,72.8316926,"75,000"
186,Lokhandwala Complex,Mumbai,4 BHK 4300 Sq-ft Flat/Apartment for Rent in Windsor Grande Residences Lokhandwala Complex,19.1508537582477,72.8328921902958,2.5 Lac
187,Andheri West,Mumbai,2 BHK Flat 1200 sqft,19.143659591674805,72.82160186767578,"70,000"
188,Andheri West,Mumbai,3 BHK 2000 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Andheri West,19.130537,72.828494,"75,000"
189,Andheri West,Mumbai,3 BHK Flat 1100 sqft,19.1297376,72.8291555,"75,000"
190,4 Bunglows,Mumbai,2 BHK 999 Sq-ft Flat/Apartment for Rent in Creek Crest 4 Bunglows,19.1258549,72.8256056,"50,000"
191,Veera Desai Road,Mumbai,3 BHK Flat 1650 sqft,19.132728576660156,72.83527374267578,"85,000"
192,Lokhandwala Complex,Mumbai,4 BHK 1900 Sq-ft Flat/Apartment for Rent in Rushi Tower Lokhandwala Complex,19.1463971,72.823466,1.3 Lac
193,Andheri West,Mumbai,1 BHK Flat 750 sqft,19.129901885986328,72.83570098876953,"35,000"
194,4 Bunglows,Mumbai,1 BHK Flat 615 sqft,19.129413604736328,72.82366180419922,"39,000"
195,Lokhandwala Complex,Mumbai,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Raheja Classique Lokhandwala Complex,19.140062,72.829136,"80,000"
196,Andheri West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Blue Archi Andheri West,19.1277844,72.8211992,"26,000"
197,Andheri West,Mumbai,3 BHK 1850 Sq-ft Flat/Apartment for Rent in HDIL Metropolis Andheri West,19.130537,72.828494,"84,000"
198,Andheri West,Mumbai,1 BHK 600 Sq-ft Flat/Apartment for Rent in Oshiwara mhada Andheri West,19.149266,72.833536,"26,000"
199,Andheri West,Mumbai,3 BHK Flat 1450 sqft,19.1416655,72.83453134,"60,000"
