,Locality,Region,Type,latitude,longitude,price
85,Gokuldham,Mumbai,2 BHK Flat 1110 sqft,19.17231,72.87262,"34,000"
86,Goregaon East,Mumbai,2 BHK 1100 Sq-ft Flat/Apartment for Rent in Romell Aether Goregaon East,19.169705,72.853001,"55,000"
87,Goregaon East,Mumbai,2 BHK 1010 Sq-ft Flat/Apartment for Rent in Raheja Sherwood Goregaon East,19.1548147,72.8554506,"60,000"
88,Goregaon East,Mumbai,3 BHK 2195 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Goregaon East,19.1590077,72.8692711,"76,000"
89,Subhash Nagar - Goregaon East,Mumbai,3 BHK 1975 Sq-ft Flat/Apartment for Rent in RNA Continental Subhash Nagar,19.0586549,72.9020495,"80,000"
90,Gokuldham,Mumbai,3 BHK 1635 Sq-ft Flat/Apartment for Rent in DB Woods Gokuldham,19.17100978,72.87098943,"60,000"
91,Goregaon East,Mumbai,1 BHK Flat 400 sqft,19.159008026123047,72.86927032470703,"16,000"
92,Goregaon East,Mumbai,3 BHK 2120 Sq-ft Flat/Apartment for Rent in JP Decks Blue Goregaon East,19.17603669,72.86795229,"71,000"
93,Film City,Mumbai,3 BHK 2280 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Film City,19.15954,72.88942,"99,000"
94,Gokuldham,Mumbai,3 BHK 1800 Sq-ft Flat/Apartment for Rent in DB Woods Gokuldham,19.17100978,72.87098943,"70,000"
95,Subhash Nagar - Goregaon East,Mumbai,1 BHK Flat 650 sqft,19.17283,72.85048,"36,000"
96,Krishna Nagar,Mumbai,2 BHK Flat 1010 sqft,19.16925,72.87684,"35,000"
97,CAMA Industrial Estate,Mumbai,2 BHK 1404 Sq-ft Flat/Apartment for Rent in Lodha Fiorenza CAMA Industrial Estate,19.1547839,72.8540607,"65,000"
98,Goregaon East,Mumbai,3 BHK 1200 Sq-ft Flat/Apartment for Rent in Heena Gaurav Jewels Goregaon East,19.1753667459889,72.8706262702931,"50,000"
99,Goregaon East,Mumbai,3 BHK 1820 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Goregaon East,19.17167384,72.86478709,1.2 Lac
100,Azad Nagar - Goregaon East,Mumbai,2 BHK Flat 1250 sqft,19.17418,72.87465,"60,000"
101,Goregaon East,Mumbai,2 BHK Flat 1000 sqft,19.159008026123047,72.86927032470703,"45,000"
102,Goregaon East,Mumbai,2 BHK 1120 Sq-ft Flat/Apartment for Rent in Omkar Ananta Goregaon East,19.16885607,72.87786054,"50,000"
103,Film City,Mumbai,2 BHK 1000 Sq-ft Flat/Apartment for Rent in Satellite Garden Film City,19.175534,72.872754,"42,000"
104,MHADA Vanrai Colony,Mumbai,Studio Apartment 300 sqft,19.1548891,72.8491446,"13,000"
105,Goregaon East,Mumbai,3 BHK 1862 Sq-ft Flat/Apartment for Rent in Moroccan Cooperative Housing Society Goregaon East,19.1551663,72.8865547,"46,000"
106,Goregaon East,Mumbai,3 BHK 1150 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite Goregaon East,19.17167384,72.86478709,1.2 Lac
107,Goregaon East,Mumbai,3 BHK 1297 Sq-ft Flat/Apartment for Rent in Oberoi Woods Goregaon East,19.1700134,72.8646545,"81,000"
108,Film City Road,Mumbai,1 BHK 610 Sq-ft Flat/Apartment for Rent in Satellite Garden Film City Road,19.175534,72.872754,"27,000"
109,Goregaon East,Mumbai,2 BHK 1150 Sq-ft Flat/Apartment for Rent in Lodha Fiorenza Goregaon East,19.1547839,72.8540607,"65,000"
110,Yeshodham,Mumbai,2 BHK Flat 800 sqft,19.17186,72.86016,"34,000"
111,Azad Nagar - Goregaon East,Mumbai,1 BHK Flat 580 sqft,19.174179077148438,72.87464904785156,"31,000"
112,Goregaon East,Mumbai,3 BHK 1690 Sq-ft Flat/Apartment for Rent in Oberoi Exquisite II oberoi mall,19.1590077,72.8692711,"95,000"
113,Goregaon East,Mumbai,3 BHK 1800 Sq-ft Flat/Apartment for Rent in Oberoi Woods Goregaon East,19.1700134,72.8646545,"85,000"
114,Royal Palms Estate,Mumbai,1 BHK Flat 530 sqft,19.15117073059082,72.8908920288086,"20,000"
115,Goregaon East,Mumbai,3 BHK 2195 Sq-ft Flat/Apartment for Rent in Oberoi Esquire Goregaon East,19.1590077,72.8692711,1.1 Lac
116,Goregaon East,Mumbai,3 BHK 1200 Sq-ft Flat/Apartment for Rent in Oberoi Woods Goregaon East,19.1700134,72.8646545,"75,000"
